school;sex;age;address;famsize;Pstatus;Medu;Fedu;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3;Mjob_health;Mjob_other;Mjob_services;Mjob_teacher;Fjob_health;Fjob_other;Fjob_services;Fjob_teacher;reason_home;reason_other;reason_reputation;guardian_mother;guardian_other
0;1;-0.546287;1;0;1;1.143.856;1.360.371;-0.643249;-1.235.351;-0.449944;1;1;1;1;1;1;1;0;0.062194;1.768.808;1.700.867;3.955.638;2.105.989;0.320890;1.037.305;7;7;5;0;0;1;0;0;0;1;0;0;1;0;1;0
0;1;-0.546287;1;0;1;1.143.856;1.360.371;-0.643249;1.150.779;-0.449944;0;1;0;1;1;1;1;1;0.062194;0.766399;-0.097908;-0.540699;-1.003.789;0.320890;-0.714236;16;17;17;0;0;1;0;0;0;0;1;0;1;0;0;0
0;1;-1.330.954;1;0;1;1.143.856;1.360.371;-0.643249;-1.235.351;-0.449944;0;1;0;1;0;1;1;0;1.178.860;-0.236010;-0.097908;-0.540699;-1.003.789;1.041.070;-0.213796;10;13;14;0;0;1;0;0;1;0;0;0;0;0;1;0
0;0;-1.330.954;1;0;1;0.229234;-0.479857;0.792251;-0.042286;-0.449944;1;1;1;0;1;1;1;0;0.062194;-0.236010;1.700.867;-0.540699;-1.003.789;-1.119.469;2.538.627;7;6;6;0;0;1;0;0;1;0;0;1;0;0;1;0
0;1;-1.330.954;1;0;0;0.229234;1.360.371;-0.643249;-0.042286;-0.449944;0;1;1;1;1;1;1;0;1.178.860;0.766399;0.801479;-0.540699;-1.003.789;-1.839.649;-0.714236;16;18;18;0;0;1;0;0;1;0;0;0;0;0;1;0
0;0;-1.330.954;1;0;0;0.229234;0.440257;-0.643249;2.343.844;-0.449944;1;0;0;0;1;1;0;0;0.062194;-0.236010;-0.097908;-0.540699;-1.003.789;0.320890;0.536865;10;11;11;0;1;0;0;1;0;0;0;0;0;1;0;0
0;0;-1.330.954;1;0;1;-0.685387;-0.479857;-0.643249;2.343.844;-0.449944;1;1;1;0;1;1;1;0;1.178.860;-2.240.828;-0.997295;-0.540699;-1.003.789;-0.399289;0.286645;7;8;8;0;1;0;0;0;1;0;0;0;0;0;1;0
0;1;-0.546287;1;0;1;0.229234;0.440257;-0.643249;1.150.779;-0.449944;0;1;0;1;1;1;1;0;1.178.860;-0.236010;-0.097908;-0.540699;-1.003.789;1.041.070;-0.464016;16;18;18;0;0;1;0;0;1;0;0;1;0;0;0;0
0;1;-1.330.954;0;0;1;1.143.856;1.360.371;3.663.251;2.343.844;-0.449944;0;1;1;1;1;1;1;1;-3.287.804;-0.236010;1.700.867;1.707.469;2.105.989;-1.839.649;0.036424;10;13;13;0;1;0;0;0;1;0;0;1;0;0;0;0
0;0;-0.546287;1;1;1;1.143.856;1.360.371;-0.643249;1.150.779;-0.449944;0;1;1;1;1;1;1;1;1.178.860;0.766399;1.700.867;-0.540699;-1.003.789;0.320890;-0.213796;14;15;16;1;0;0;0;1;0;0;0;0;1;0;1;0
0;1;-1.330.954;1;1;0;1.143.856;1.360.371;-0.643249;-1.235.351;-0.449944;0;0;0;1;1;1;1;0;1.178.860;1.768.808;-0.097908;-0.540699;-1.003.789;0.320890;0.036424;18;19;19;0;0;0;1;0;0;0;1;0;0;0;1;0
0;0;-0.546287;0;0;1;0.229234;0.440257;-0.643249;1.150.779;0.896479;1;1;0;1;1;1;1;0;0.062194;-2.240.828;-0.997295;-0.540699;-1.003.789;-1.119.469;-0.714236;7;10;10;0;0;1;0;0;1;0;0;0;0;1;0;0
0;0;-0.546287;1;0;1;-0.685387;-0.479857;-0.643249;-0.042286;0.896479;1;0;0;1;1;1;1;0;-1.054.472;-2.240.828;-0.997295;-0.540699;-1.003.789;1.041.070;0.036424;10;13;13;0;0;0;0;0;1;0;0;1;0;0;1;0
0;1;-1.330.954;1;1;1;1.143.856;-0.479857;-0.643249;-1.235.351;-0.449944;0;0;0;0;1;1;1;0;-1.054.472;1.768.808;-0.997295;-0.540699;-1.003.789;-0.399289;0.536865;18;19;19;0;0;0;1;0;1;0;0;0;0;0;1;0
0;1;-1.330.954;0;0;1;-0.685387;-1.399.970;-0.643249;-0.042286;-0.449944;0;0;0;1;1;1;1;1;1.178.860;0.766399;-0.997295;-0.540699;-1.003.789;1.041.070;0.286645;9;9;9;1;0;0;0;0;0;1;0;0;0;1;1;0
0;1;-0.546287;1;0;1;1.143.856;1.360.371;-0.643249;-0.042286;-0.449944;0;1;0;1;1;1;1;0;1.178.860;0.766399;0.801479;-0.540699;-0.226345;1.041.070;-0.464016;15;15;16;0;0;0;1;0;0;0;1;0;0;0;0;0
0;1;-1.330.954;1;0;1;1.143.856;1.360.371;0.792251;-0.042286;-0.449944;0;1;0;1;1;1;0;0;0.062194;0.766399;-0.097908;-0.540699;-1.003.789;-1.119.469;-0.464016;11;13;14;0;1;0;0;0;0;0;1;0;0;1;0;0
0;1;-0.546287;1;0;1;0.229234;0.440257;0.792251;-1.235.351;-0.449944;0;0;0;1;1;1;1;0;1.178.860;0.766399;-0.997295;-0.540699;-1.003.789;1.041.070;-0.714236;13;14;13;0;1;0;0;0;0;1;0;1;0;0;0;0
0;1;0.238380;0;0;1;-1.600.009;0.440257;2.227.751;-0.042286;0.896479;0;1;0;1;1;1;1;0;1.178.860;-1.238.419;0.801479;-0.540699;1.328.545;1.041.070;1.787.966;9;7;8;0;1;0;0;0;1;0;0;0;0;0;0;0
0;1;-1.330.954;1;0;1;0.229234;1.360.371;-0.643249;-1.235.351;-0.449944;0;0;0;0;1;1;1;0;-1.054.472;0.766399;-0.097908;-0.540699;-0.226345;0.320890;0.036424;14;13;13;0;1;0;0;0;1;0;0;0;0;1;0;0
0;0;-1.330.954;1;0;1;-1.600.009;-0.479857;-0.643249;-0.042286;-0.449944;0;0;0;0;0;1;1;0;-1.054.472;-1.238.419;-0.097908;-0.540699;-0.226345;-1.839.649;-0.464016;16;15;15;0;0;0;0;0;0;1;0;0;0;0;1;0
0;1;-1.330.954;1;0;1;-0.685387;-0.479857;-0.643249;2.343.844;-0.449944;0;1;1;1;1;1;1;0;1.178.860;1.768.808;0.801479;-0.540699;-0.226345;1.041.070;0.036424;16;14;15;0;0;1;0;0;0;1;0;1;0;0;0;0
0;0;-0.546287;1;1;1;-0.685387;1.360.371;0.792251;-0.042286;-0.449944;0;1;1;1;1;1;1;1;0.062194;-1.238.419;-0.997295;-0.540699;-0.226345;1.041.070;-0.464016;13;13;13;0;1;0;0;1;0;0;0;0;0;0;0;0
0;1;-0.546287;1;0;1;1.143.856;1.360.371;-0.643249;-1.235.351;-0.449944;0;1;0;1;1;1;1;0;-1.054.472;0.766399;0.801479;-0.540699;1.328.545;1.041.070;1.537.746;14;11;13;1;0;0;0;0;1;0;0;0;0;0;1;0
0;0;-0.546287;1;0;1;-0.685387;-0.479857;-0.643249;-0.042286;-0.449944;0;0;1;0;1;1;1;1;1.178.860;0.766399;0.801479;-0.540699;-1.003.789;1.041.070;-0.714236;8;7;8;0;1;0;0;0;1;0;0;1;0;0;1;0
0;1;-1.330.954;1;0;1;0.229234;1.360.371;-0.643249;-1.235.351;-0.449944;1;0;0;0;1;1;1;0;1.178.860;1.768.808;1.700.867;1.707.469;-0.226345;1.041.070;-0.714236;13;13;12;0;0;1;0;0;0;1;0;1;0;0;0;0
0;0;-1.330.954;1;1;0;0.229234;1.360.371;-0.643249;-0.042286;-0.449944;1;0;0;1;1;1;1;1;1.178.860;-0.236010;-0.997295;-0.540699;-1.003.789;-1.839.649;-0.714236;7;10;11;0;1;0;0;0;1;0;0;1;0;0;1;0
0;0;1.807.713;1;0;1;-2.514.630;-1.399.970;-0.643249;-0.042286;3.589.323;0;1;0;0;0;0;0;0;-1.054.472;0.766399;-0.997295;-0.540699;-1.003.789;1.041.070;-0.464016;7;8;9;0;0;0;0;0;1;0;0;0;0;0;0;1
0;1;1.023.046;0;0;1;-0.685387;-0.479857;-0.643249;-1.235.351;2.242.901;0;1;0;1;1;1;1;0;-1.054.472;-0.236010;-0.097908;-0.540699;-0.226345;0.320890;-0.714236;7;4;0;0;0;1;0;0;1;0;0;0;0;1;1;0
0;1;-0.546287;0;0;1;1.143.856;1.360.371;-0.643249;-1.235.351;-0.449944;0;0;1;1;1;1;1;0;-1.054.472;1.768.808;1.700.867;0.583385;2.105.989;0.320890;0.286645;18;18;18;0;0;0;1;0;0;0;1;0;0;0;1;0
0;0;-1.330.954;0;0;1;0.229234;1.360.371;0.792251;1.150.779;2.242.901;0;1;0;0;1;1;1;1;0.062194;-1.238.419;-0.997295;0.583385;-0.226345;1.041.070;-0.714236;12;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0;-1.330.954;1;0;1;-1.600.009;-1.399.970;2.227.751;-1.235.351;-0.449944;0;1;0;1;0;1;1;1;0.062194;-0.236010;-0.097908;-0.540699;-0.226345;0.320890;-0.714236;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
0;0;0.238380;1;1;1;-0.685387;-0.479857;-0.643249;-1.235.351;-0.449944;0;1;0;0;1;1;1;1;-1.054.472;0.766399;0.801479;-0.540699;0.551100;1.041.070;0.787085;10;13;12;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;-0.546287;1;0;0;0.229234;1.360.371;-0.643249;-1.235.351;-0.449944;0;0;0;0;1;1;1;0;-1.054.472;-1.238.419;-1.896.683;-0.540699;1.328.545;1.041.070;1.287.526;12;11;11;0;0;1;0;0;1;0;0;0;0;0;0;0
0;1;-1.330.954;0;0;1;0.229234;1.360.371;3.663.251;-0.042286;-0.449944;0;1;0;0;1;1;0;1;1.178.860;-0.236010;-0.097908;-0.540699;-1.003.789;1.041.070;-0.714236;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
0;0;-1.330.954;1;0;1;1.143.856;1.360.371;-0.643249;1.150.779;-0.449944;0;1;0;1;1;1;1;1;0.062194;-0.236010;-0.097908;-0.540699;-1.003.789;1.041.070;-0.714236;11;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;1;0.238380;0;0;1;0.229234;1.360.371;2.227.751;-0.042286;-0.449944;0;0;0;0;1;1;0;0;1.178.860;0.766399;1.700.867;0.583385;1.328.545;1.041.070;-0.714236;10;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
0;0;-0.546287;1;0;0;0.229234;0.440257;0.792251;-1.235.351;2.242.901;0;1;0;1;0;1;1;1;0.062194;-0.236010;-0.997295;-0.540699;-1.003.789;1.041.070;-0.714236;4;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1
0;1;-0.546287;1;1;1;-1.600.009;-1.399.970;-0.643249;-0.042286;0.896479;0;0;0;0;1;1;0;1;0.062194;0.766399;0.801479;-0.540699;0.551100;1.041.070;-0.714236;14;12;12;0;0;1;0;0;1;0;0;0;0;0;1;0
0;0;-1.330.954;1;0;1;1.143.856;1.360.371;0.792251;-1.235.351;-0.449944;0;0;0;1;1;1;1;0;0.062194;-0.236010;-0.997295;-0.540699;-1.003.789;1.041.070;-0.714236;16;16;15;0;0;0;1;0;0;0;1;0;0;0;1;0
0;1;-1.330.954;1;0;1;1.143.856;0.440257;0.792251;2.343.844;-0.449944;1;1;0;0;1;1;1;0;-2.171.138;-1.238.419;-0.997295;-0.540699;-1.003.789;-0.399289;-0.714236;7;9;0;0;0;0;1;0;0;1;0;0;0;0;0;0
0;1;-0.546287;1;1;1;-0.685387;-0.479857;0.792251;-1.235.351;2.242.901;0;1;0;1;1;1;1;0;-2.171.138;-0.236010;-0.097908;0.583385;-0.226345;-1.119.469;0.286645;9;9;9;0;0;1;0;0;0;1;0;0;0;1;0;0
0;0;-1.330.954;1;0;1;1.143.856;1.360.371;-0.643249;1.150.779;-0.449944;0;1;1;1;1;1;1;0;0.062194;-1.238.419;-0.997295;-0.540699;-1.003.789;1.041.070;-0.464016;9;11;11;0;0;0;1;0;0;1;0;0;0;0;1;0
0;0;-0.546287;1;1;1;-1.600.009;-1.399.970;-0.643249;-1.235.351;-0.449944;0;0;0;0;1;1;1;0;-1.054.472;0.766399;0.801479;1.707.469;0.551100;-1.839.649;-0.464016;14;14;13;0;0;0;0;0;0;0;0;0;0;0;1;0
0;1;0.238380;1;0;1;-0.685387;-1.399.970;-0.643249;-1.235.351;3.589.323;0;1;0;0;1;1;1;0;1.178.860;0.766399;1.700.867;-0.540699;-0.226345;1.041.070;-0.714236;5;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0
0;0;-1.330.954;1;0;1;-1.600.009;-1.399.970;-0.643249;-0.042286;-0.449944;0;1;1;0;1;1;1;0;0.062194;0.766399;-0.997295;-0.540699;-0.226345;1.041.070;-0.714236;8;11;11;0;1;0;0;0;0;1;0;0;0;0;0;0
0;0;-1.330.954;1;0;1;0.229234;-0.479857;-0.643249;-0.042286;3.589.323;0;1;0;0;1;1;1;0;-1.054.472;-0.236010;-0.997295;-0.540699;-1.003.789;-0.399289;-0.714236;6;7;0;1;0;0;0;0;0;1;0;1;0;0;0;0
0;0;-1.330.954;1;0;1;-1.600.009;-0.479857;-0.643249;-0.042286;-0.449944;0;1;1;0;0;1;1;0;0.062194;-0.236010;-0.997295;-0.540699;-1.003.789;1.041.070;-0.464016;10;11;11;0;0;0;0;0;1;0;0;0;0;0;1;0
0;1;-0.546287;1;0;1;1.143.856;1.360.371;-0.643249;-1.235.351;-0.449944;0;1;0;0;1;0;1;1;-1.054.472;-0.236010;-0.997295;0.583385;-1.003.789;1.041.070;-0.714236;7;6;0;0;0;0;1;0;0;0;1;0;0;0;1;0
0;1;-1.330.954;1;1;0;-0.685387;-1.399.970;3.663.251;-1.235.351;3.589.323;0;0;0;0;1;1;1;0;0.062194;1.768.808;1.700.867;0.583385;2.105.989;1.041.070;-0.714236;8;9;10;0;0;1;0;0;1;0;0;0;0;0;1;0
0;1;1.023.046;1;1;1;-1.600.009;-1.399.970;-0.643249;-1.235.351;3.589.323;0;0;0;0;1;0;1;1;-2.171.138;-0.236010;1.700.867;0.583385;2.105.989;0.320890;-0.714236;6;5;0;0;1;0;0;0;1;0;0;0;0;0;1;0
0;1;-0.546287;1;1;1;-0.685387;-1.399.970;-0.643249;-1.235.351;0.896479;0;0;0;1;1;1;0;1;0.062194;0.766399;0.801479;1.707.469;2.105.989;1.041.070;0.036424;12;13;14;0;0;0;0;0;1;0;0;0;0;0;1;0
0;0;-1.330.954;0;0;1;0.229234;0.440257;0.792251;1.150.779;2.242.901;0;1;1;1;1;1;1;1;0.062194;-1.238.419;-1.896.683;0.583385;0.551100;-0.399289;0.286645;10;10;10;0;0;1;0;0;0;1;0;0;0;1;0;1
0;1;1.807.713;1;0;1;0.229234;-0.479857;-0.643249;-1.235.351;3.589.323;0;1;0;0;1;0;1;1;0.062194;1.768.808;0.801479;-0.540699;-1.003.789;0.320890;-0.714236;5;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0
0;0;0.238380;1;0;1;1.143.856;1.360.371;-0.643249;-1.235.351;-0.449944;1;1;0;0;1;1;0;1;0.062194;-1.238.419;-1.896.683;-0.540699;-1.003.789;0.320890;-0.714236;11;11;12;0;1;0;0;0;0;0;1;0;0;0;1;0
0;1;-1.330.954;0;0;1;-0.685387;0.440257;-0.643249;-0.042286;-0.449944;1;0;1;1;1;1;0;0;0.062194;0.766399;0.801479;-0.540699;-1.003.789;-1.839.649;-0.464016;11;8;8;0;0;0;0;0;0;1;0;0;0;0;1;0
0;1;0.238380;0;1;1;-1.600.009;-0.479857;-0.643249;-1.235.351;-0.449944;0;0;0;0;1;1;0;0;-2.171.138;-1.238.419;-0.997295;1.707.469;0.551100;1.041.070;0.286645;16;12;13;0;1;0;0;0;1;0;0;0;0;1;1;0
0;0;1.023.046;0;0;1;-1.600.009;-1.399.970;2.227.751;-1.235.351;3.589.323;0;1;0;1;0;1;0;0;1.178.860;-1.238.419;1.700.867;-0.540699;2.105.989;0.320890;0.036424;9;8;10;0;0;0;0;0;1;0;0;0;0;0;1;0
0;1;-0.546287;0;0;1;-0.685387;-0.479857;2.227.751;-1.235.351;-0.449944;0;0;0;0;0;1;0;0;0.062194;-1.238.419;-0.997295;-0.540699;-0.226345;-0.399289;-0.464016;17;15;15;0;0;0;0;0;1;0;0;0;0;0;1;0
0;1;-0.546287;1;0;1;0.229234;0.440257;-0.643249;-0.042286;0.896479;0;1;1;0;1;1;1;1;0.062194;1.768.808;1.700.867;2.831.553;1.328.545;1.041.070;-0.213796;10;12;12;0;1;0;0;0;0;1;0;0;0;0;0;0
0;1;0.238380;0;1;1;-0.685387;-1.399.970;0.792251;-1.235.351;2.242.901;0;0;0;1;1;0;1;1;-1.054.472;-0.236010;-0.997295;0.583385;-0.226345;1.041.070;-0.714236;7;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
0;1;-1.330.954;0;0;1;0.229234;-0.479857;0.792251;-0.042286;2.242.901;1;1;0;0;1;1;1;1;0.062194;0.766399;0.801479;-0.540699;1.328.545;-0.399289;0.036424;5;9;7;0;1;0;0;0;1;0;0;0;0;0;1;0
0;1;-0.546287;1;1;1;-1.600.009;-0.479857;0.792251;-1.235.351;0.896479;0;0;0;1;1;1;0;0;0.062194;0.766399;0.801479;0.583385;1.328.545;1.041.070;-0.714236;7;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
0;1;0.238380;1;0;1;-1.600.009;0.440257;-0.643249;-1.235.351;-0.449944;0;0;0;0;1;0;1;0;1.178.860;-0.236010;-0.097908;-0.540699;1.328.545;-1.119.469;-0.464016;10;10;10;0;0;0;0;0;0;1;0;0;0;0;0;0
0;1;0.238380;0;1;1;-1.600.009;-1.399.970;3.663.251;-0.042286;3.589.323;0;0;0;1;1;0;0;1;1.178.860;-0.236010;1.700.867;-0.540699;2.105.989;1.041.070;-0.714236;5;8;7;0;1;0;0;0;0;1;0;0;0;0;1;0
0;1;-0.546287;1;0;1;0.229234;-0.479857;0.792251;-1.235.351;0.896479;0;1;0;1;0;0;0;0;0.062194;1.768.808;-0.997295;-0.540699;-1.003.789;-1.119.469;1.287.526;12;11;12;0;0;1;0;0;0;1;0;0;0;0;1;0
0;1;-0.546287;1;0;1;-0.685387;-0.479857;-0.643249;-0.042286;-0.449944;0;0;0;0;1;0;1;0;0.062194;-0.236010;1.700.867;0.583385;1.328.545;0.320890;-0.213796;10;10;10;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;-0.546287;1;0;1;1.143.856;-0.479857;-0.643249;-0.042286;-0.449944;0;0;1;0;1;1;1;1;0.062194;-1.238.419;-0.097908;-0.540699;-1.003.789;-0.399289;-0.714236;14;15;16;1;0;0;0;0;0;1;0;1;0;0;0;0
0;0;-0.546287;1;0;1;-0.685387;-0.479857;-0.643249;-0.042286;-0.449944;0;1;1;0;0;1;1;0;1.178.860;-2.240.828;1.700.867;-0.540699;-1.003.789;0.320890;-0.714236;6;7;0;0;1;0;0;0;1;0;0;1;0;0;1;0
0;0;-0.546287;1;0;1;1.143.856;1.360.371;-0.643249;-0.042286;-0.449944;0;1;1;0;1;1;1;1;0.062194;0.766399;-0.997295;-0.540699;-1.003.789;-0.399289;-0.714236;14;14;14;1;0;0;0;1;0;0;0;0;0;1;1;0
0;1;-0.546287;1;0;1;0.229234;1.360.371;2.227.751;-1.235.351;2.242.901;0;1;0;1;0;1;1;0;-1.054.472;0.766399;1.700.867;0.583385;1.328.545;-1.119.469;-0.714236;6;5;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;1;-0.546287;1;0;1;-1.600.009;-2.320.084;0.792251;-0.042286;-0.449944;0;1;1;1;1;1;1;1;0.062194;-0.236010;-0.997295;-0.540699;-1.003.789;-0.399289;-0.464016;13;15;16;0;1;0;0;0;1;0;0;0;0;1;1;0
0;1;0.238380;1;1;1;1.143.856;1.360.371;-0.643249;-0.042286;-0.449944;0;1;1;1;1;1;1;0;0.062194;0.766399;0.801479;-0.540699;0.551100;1.041.070;-0.714236;13;11;10;0;0;0;1;0;1;0;0;0;0;1;1;0
0;0;-0.546287;1;0;1;-1.600.009;0.440257;-0.643249;-0.042286;3.589.323;0;0;0;1;0;1;1;1;0.062194;-0.236010;1.700.867;-0.540699;-1.003.789;-0.399289;-0.714236;8;7;0;0;0;0;0;0;0;1;0;1;0;0;1;0
0;0;-0.546287;1;1;1;0.229234;0.440257;0.792251;-0.042286;-0.449944;0;1;1;1;1;1;1;0;0.062194;0.766399;1.700.867;-0.540699;-1.003.789;0.320890;-0.213796;10;11;9;0;1;0;0;0;1;0;0;0;0;1;1;0
0;1;0.238380;1;1;1;1.143.856;0.440257;0.792251;-0.042286;-0.449944;0;0;1;1;1;1;1;0;0.062194;0.766399;0.801479;2.831.553;1.328.545;0.320890;-0.213796;10;9;9;0;0;0;1;0;1;0;0;0;0;0;1;0
0;0;-0.546287;1;0;1;-0.685387;-0.479857;0.792251;-0.042286;-0.449944;0;0;1;1;0;1;1;0;-1.054.472;0.766399;0.801479;-0.540699;1.328.545;1.041.070;-0.464016;13;13;11;0;0;1;0;0;1;0;0;0;0;1;1;0
0;1;0.238380;1;0;1;0.229234;0.440257;-0.643249;-0.042286;-0.449944;0;0;0;1;0;1;1;0;0.062194;-0.236010;0.801479;-0.540699;1.328.545;0.320890;-0.213796;6;5;6;0;1;0;0;0;1;0;0;0;0;1;0;0
0;1;-0.546287;0;0;1;1.143.856;-0.479857;-0.643249;-1.235.351;-0.449944;0;1;0;1;1;1;1;1;0.062194;-0.236010;-0.097908;1.707.469;1.328.545;-0.399289;0.536865;10;8;9;0;0;0;1;0;0;1;0;0;1;0;1;0
0;1;0.238380;1;0;1;1.143.856;0.440257;-0.643249;-0.042286;-0.449944;0;1;0;1;1;1;1;1;1.178.860;-1.238.419;-0.097908;-0.540699;-1.003.789;-1.119.469;-0.213796;10;10;11;0;1;0;0;0;1;0;0;0;0;0;1;0
0;1;-0.546287;1;0;1;1.143.856;0.440257;-0.643249;-0.042286;-0.449944;0;1;1;1;1;1;1;0;-1.054.472;0.766399;-0.097908;0.583385;0.551100;-0.399289;0.536865;9;8;8;0;0;0;1;0;1;0;0;1;0;0;1;0
0;1;-0.546287;1;0;1;0.229234;0.440257;-0.643249;-0.042286;-0.449944;0;0;1;1;1;1;1;1;0.062194;-1.238.419;-0.097908;-0.540699;-0.226345;-0.399289;-0.464016;12;13;12;0;0;1;0;0;1;0;0;1;0;0;1;0
0;0;0.238380;1;0;1;-0.685387;1.360.371;-0.643249;-0.042286;-0.449944;0;1;0;1;1;1;0;0;1.178.860;0.766399;-0.997295;0.583385;0.551100;1.041.070;-0.714236;16;17;17;0;0;1;0;0;0;1;0;0;0;1;0;0
0;0;0.238380;1;1;1;0.229234;0.440257;-0.643249;-0.042286;-0.449944;0;1;0;1;1;1;1;1;1.178.860;-0.236010;-0.097908;0.583385;0.551100;-1.839.649;6.291.930;9;9;8;0;1;0;0;0;1;0;0;0;0;1;1;0
0;0;-0.546287;1;0;1;0.229234;-0.479857;-0.643249;-0.042286;-0.449944;0;1;1;0;1;1;1;0;-3.287.804;-1.238.419;-0.997295;-0.540699;-0.226345;-1.839.649;1.037.305;12;13;12;0;1;0;0;0;1;0;0;0;0;1;1;0
0;1;0.238380;1;0;1;0.229234;0.440257;-0.643249;-0.042286;-0.449944;0;1;0;1;1;1;1;1;0.062194;-0.236010;0.801479;0.583385;0.551100;0.320890;0.787085;12;12;11;0;0;1;0;0;0;1;0;0;1;0;1;0
0;1;-0.546287;1;0;1;-1.600.009;-0.479857;-0.643249;-1.235.351;-0.449944;0;1;1;1;1;1;1;1;-1.054.472;-0.236010;-0.097908;-0.540699;-0.226345;-0.399289;-0.464016;11;12;11;0;0;1;0;0;0;1;0;0;1;0;1;0
0;1;-0.546287;1;1;1;-0.685387;-1.399.970;-0.643249;-0.042286;-0.449944;0;0;1;1;1;1;1;1;0.062194;-1.238.419;-0.097908;-0.540699;-0.226345;1.041.070;-0.714236;15;15;15;0;1;0;0;0;1;0;0;0;0;0;1;0
0;0;0.238380;1;0;0;0.229234;0.440257;-0.643249;-0.042286;-0.449944;0;1;0;0;0;1;1;1;-1.054.472;-0.236010;-0.097908;-0.540699;0.551100;-0.399289;0.036424;8;7;9;1;0;0;0;0;1;0;0;0;0;1;1;0
0;1;0.238380;0;0;1;-1.600.009;-0.479857;-0.643249;-0.042286;-0.449944;0;0;0;0;1;1;0;0;-1.054.472;-2.240.828;-0.097908;-0.540699;2.105.989;-0.399289;-0.213796;8;9;10;0;0;0;0;0;1;0;0;1;0;0;1;0
0;0;-0.546287;1;0;1;-0.685387;0.440257;-0.643249;-0.042286;-0.449944;0;0;0;0;1;1;1;0;0.062194;-0.236010;-0.097908;-0.540699;-1.003.789;-1.119.469;0.536865;11;12;13;0;0;1;0;0;0;1;0;0;0;0;1;0
0;0;0.238380;1;0;1;-1.600.009;-1.399.970;-0.643249;-0.042286;-0.449944;0;0;0;1;1;1;1;0;1.178.860;-0.236010;-0.097908;-0.540699;-1.003.789;-0.399289;-0.714236;8;8;9;0;0;0;0;0;0;1;0;0;0;0;1;0
0;1;0.238380;1;0;1;-1.600.009;-0.479857;0.792251;-0.042286;-0.449944;0;0;1;1;0;1;1;0;0.062194;0.766399;0.801479;2.831.553;2.105.989;1.041.070;0.787085;7;8;8;0;0;0;0;0;0;1;0;0;1;0;0;1
0;1;-0.546287;0;0;1;0.229234;0.440257;-0.643249;-1.235.351;-0.449944;0;1;0;1;1;1;1;0;0.062194;-0.236010;-0.997295;1.707.469;1.328.545;1.041.070;0.286645;8;9;10;0;0;1;0;0;0;1;0;0;0;1;1;0
0;1;-0.546287;1;0;1;-0.685387;0.440257;0.792251;-1.235.351;-0.449944;0;0;0;0;1;1;1;0;1.178.860;-0.236010;-0.097908;-0.540699;-1.003.789;-0.399289;-0.714236;13;14;14;0;1;0;0;0;1;0;0;1;0;0;0;0
0;0;0.238380;1;1;1;-0.685387;1.360.371;-0.643249;-0.042286;-0.449944;0;0;0;1;1;1;1;1;0.062194;-0.236010;-0.997295;-0.540699;-1.003.789;1.041.070;-0.714236;14;15;15;0;0;1;0;0;0;1;0;0;0;0;0;0
0;1;0.238380;1;0;1;1.143.856;1.360.371;-0.643249;-1.235.351;-0.449944;0;0;0;0;1;1;1;0;1.178.860;-1.238.419;-0.097908;-0.540699;-0.226345;1.041.070;-0.213796;17;15;16;0;0;1;0;0;0;0;1;1;0;0;1;0
0;1;-0.546287;0;1;1;0.229234;0.440257;2.227.751;-1.235.351;-0.449944;0;1;1;1;1;1;1;0;-1.054.472;-0.236010;0.801479;1.707.469;2.105.989;-0.399289;0.286645;9;9;10;0;0;0;1;0;1;0;0;1;0;0;0;0
0;0;0.238380;1;0;1;1.143.856;1.360.371;0.792251;-1.235.351;0.896479;0;1;0;0;1;1;1;0;0.062194;-1.238.419;0.801479;0.583385;0.551100;-1.119.469;2.288.407;18;18;18;0;0;1;0;0;0;0;1;1;0;0;1;0
0;0;-0.546287;1;1;1;1.143.856;1.360.371;-0.643249;-0.042286;-0.449944;0;1;1;0;1;1;1;0;0.062194;1.768.808;-0.997295;-0.540699;-0.226345;-0.399289;-0.714236;9;9;10;0;0;0;1;0;0;0;1;0;0;1;1;0
0;0;-0.546287;1;0;1;1.143.856;0.440257;-0.643249;-0.042286;-0.449944;0;1;0;1;1;1;1;0;0.062194;-0.236010;1.700.867;-0.540699;2.105.989;-1.119.469;-0.464016;16;16;16;1;0;0;0;0;1;0;0;1;0;0;1;0
0;0;-0.546287;1;0;1;-0.685387;0.440257;-0.643249;-0.042286;-0.449944;1;1;1;1;1;1;0;0;0.062194;0.766399;-0.097908;-0.540699;0.551100;0.320890;0.036424;8;10;10;0;1;0;0;0;1;0;0;0;0;1;1;0
